file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\owner\OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"processUpdateOwnerForm/3[org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.owner.BindingResult,int]",false,138,7,2,0,2,2,3,8,2,0,3,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,24,1,0,false
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\owner\OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"initCreationForm/1[java.util.Map<java.lang.String,java.lang.Object>]",false,66,2,1,0,1,1,1,5,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,24,1,0,false
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\owner\OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"initUpdateOwnerForm/2[int,org.springframework.samples.petclinic.owner.Model]",false,130,5,1,0,1,1,2,5,1,1,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,25,1,0,false
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\owner\OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,findOwner/1[java.lang.Integer],false,61,4,2,0,2,2,1,3,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,8,1,0,false
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\owner\OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,setAllowedFields/1[org.springframework.samples.petclinic.owner.WebDataBinder],false,56,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,false
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\owner\OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,"processCreationForm/2[org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.owner.BindingResult]",false,73,6,2,0,2,2,3,7,2,0,2,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,24,1,0,false
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\owner\OwnerController.java,org.springframework.samples.petclinic.owner.OwnerController,showOwner/1[int],false,154,5,1,0,1,1,2,6,1,2,1,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,25,1,0,true
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\system\CacheConfiguration.java,org.springframework.samples.petclinic.system.CacheConfiguration,petclinicCacheConfigurationCustomizer/0,false,36,2,0,0,0,1,2,3,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,7,1,0,false
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\system\CacheConfiguration.java,org.springframework.samples.petclinic.system.CacheConfiguration,cacheConfiguration/0,false,49,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,true
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\vet\Vet.java,org.springframework.samples.petclinic.vet.Vet,getSpecialties/0,false,65,4,1,0,1,1,3,5,1,1,0,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,8,1,0,false
C:\Users\draj0.CHANDRIKAV\Downloads\spring-petclinic-main\spring-petclinic-main\src\main\java\org\springframework\samples\petclinic\vet\Vet.java,org.springframework.samples.petclinic.vet.Vet,addSpecialty/1[org.springframework.samples.petclinic.vet.Specialty],false,75,2,1,0,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
